"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",11.112,
"LUX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",10.797,
"LUX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",11.464,
"LUX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",14.47,
"LUX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",12.11,
"LUX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",11.8,
"LUX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",8.509,
"LUX","STUDPERTEACHER","SRY","RT","A","2013",8.599,
"LUX","STUDPERTEACHER","SRY","RT","A","2014",9.763,
"LUX","STUDPERTEACHER","SRY","RT","A","2015",10.855,
"LUX","STUDPERTEACHER","SRY","RT","A","2016",9.693,
"LUX","STUDPERTEACHER","SRY","RT","A","2017",9.871,
"LUX","STUDPERTEACHER","SRY","RT","A","2018",9.468,
"LUX","STUDPERTEACHER","SRY","RT","A","2019",9.237,
"LUX","STUDPERTEACHER","SRY","RT","A","2020",8.733,
"MEX","STUDPERTEACHER","PRY","RT","A","2013",27.691,
"MEX","STUDPERTEACHER","PRY","RT","A","2014",27.409,
"MEX","STUDPERTEACHER","PRY","RT","A","2015",26.927,
"MEX","STUDPERTEACHER","PRY","RT","A","2016",26.742,
"MEX","STUDPERTEACHER","PRY","RT","A","2017",26.552,
"MEX","STUDPERTEACHER","PRY","RT","A","2018",26.41,
"MEX","STUDPERTEACHER","PRY","RT","A","2019",24.423,
"MEX","STUDPERTEACHER","PRY","RT","A","2020",24.265,
"MEX","STUDPERTEACHER","TRY","RT","A","2013",14.281,
"MEX","STUDPERTEACHER","TRY","RT","A","2015",15.26,
"MEX","STUDPERTEACHER","TRY","RT","A","2016",17.476,
"MEX","STUDPERTEACHER","TRY","RT","A","2017",16.729,
"MEX","STUDPERTEACHER","TRY","RT","A","2018",18.127,
"MEX","STUDPERTEACHER","TRY","RT","A","2019",17.968,
"MEX","STUDPERTEACHER","TRY","RT","A","2020",20.372,
"MEX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",26.059,
"MEX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",25.635,
"MEX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",24.213,
"MEX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",24.083,
"MEX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",24.132,
"MEX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",24.197,
"MEX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",20.175,
"MEX","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",20.169,
"MEX","STUDPERTEACHER","SRY","RT","A","2013",30.302,
"MEX","STUDPERTEACHER","SRY","RT","A","2014",57.183,
"MEX","STUDPERTEACHER","SRY","RT","A","2015",27,
"MEX","STUDPERTEACHER","SRY","RT","A","2016",27.038,
"MEX","STUDPERTEACHER","SRY","RT","A","2017",28.645,
"MEX","STUDPERTEACHER","SRY","RT","A","2018",27.843,
"MEX","STUDPERTEACHER","SRY","RT","A","2019",27.224,
"MEX","STUDPERTEACHER","SRY","RT","A","2020",26.873,
"NLD","STUDPERTEACHER","PRY","RT","A","2015",16.554,
"NLD","STUDPERTEACHER","PRY","RT","A","2016",16.774,
"NLD","STUDPERTEACHER","PRY","RT","A","2017",16.65,
"NLD","STUDPERTEACHER","PRY","RT","A","2018",16.414,
"NLD","STUDPERTEACHER","PRY","RT","A","2019",16.355,
"NLD","STUDPERTEACHER","PRY","RT","A","2020",16.276,
"NLD","STUDPERTEACHER","TRY","RT","A","2015",15.394,
"NLD","STUDPERTEACHER","TRY","RT","A","2016",14.762,
"NLD","STUDPERTEACHER","TRY","RT","A","2017",14.591,
"NLD","STUDPERTEACHER","TRY","RT","A","2018",14.634,
"NLD","STUDPERTEACHER","TRY","RT","A","2019",14.858,
"NLD","STUDPERTEACHER","TRY","RT","A","2020",14.588,
"NLD","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",16.275,
"NLD","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",16.274,
"NLD","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",16.282,
"NLD","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",16.774,
"NLD","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",16.225,
"NLD","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",16.185,
"NLD","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",16.119,
"NLD","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",15.846,
"NLD","STUDPERTEACHER","SRY","RT","A","2015",16.974,
"NLD","STUDPERTEACHER","SRY","RT","A","2016",16.916,
"NLD","STUDPERTEACHER","SRY","RT","A","2017",17.037,
"NLD","STUDPERTEACHER","SRY","RT","A","2018",16.867,
"NLD","STUDPERTEACHER","SRY","RT","A","2019",16.846,
"NLD","STUDPERTEACHER","SRY","RT","A","2020",16.664,
"NZL","STUDPERTEACHER","PRY","RT","A","2013",16.388,
"NZL","STUDPERTEACHER","PRY","RT","A","2014",16.36,
"NZL","STUDPERTEACHER","PRY","RT","A","2015",16.451,
"NZL","STUDPERTEACHER","PRY","RT","A","2016",16.571,
"NZL","STUDPERTEACHER","PRY","RT","A","2017",16.903,
"NZL","STUDPERTEACHER","PRY","RT","A","2018",16.833,
"NZL","STUDPERTEACHER","PRY","RT","A","2019",16.376,
"NZL","STUDPERTEACHER","PRY","RT","A","2020",16.422,
"NZL","STUDPERTEACHER","TRY","RT","A","2013",17.098,
"NZL","STUDPERTEACHER","TRY","RT","A","2014",17.304,
"NZL","STUDPERTEACHER","TRY","RT","A","2015",17.387,
"NZL","STUDPERTEACHER","TRY","RT","A","2016",16.923,
"NZL","STUDPERTEACHER","TRY","RT","A","2017",16.634,
"NZL","STUDPERTEACHER","TRY","RT","A","2018",16.694,
"NZL","STUDPERTEACHER","TRY","RT","A","2019",16.734,
"NZL","STUDPERTEACHER","TRY","RT","A","2020",16.454,
"NZL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",6.013,
"NZL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",5.228,
"NZL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",5.011,
"NZL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",4.954,
"NZL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",4.903,
"NZL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",4.894,
"NZL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",4.53,
"NZL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",4.891,
"NZL","STUDPERTEACHER","SRY","RT","A","2013",14.782,
"NZL","STUDPERTEACHER","SRY","RT","A","2014",14.607,
"NZL","STUDPERTEACHER","SRY","RT","A","2015",14.421,
"NZL","STUDPERTEACHER","SRY","RT","A","2016",14.469,
"NZL","STUDPERTEACHER","SRY","RT","A","2017",14.539,
"NZL","STUDPERTEACHER","SRY","RT","A","2018",14.466,
"NZL","STUDPERTEACHER","SRY","RT","A","2019",14.296,
"NZL","STUDPERTEACHER","SRY","RT","A","2020",14.531,
"NOR","STUDPERTEACHER","PRY","RT","A","2013",10.341,
"NOR","STUDPERTEACHER","PRY","RT","A","2014",10.29,
"NOR","STUDPERTEACHER","PRY","RT","A","2015",10.28,
"NOR","STUDPERTEACHER","PRY","RT","A","2016",10.148,
"NOR","STUDPERTEACHER","PRY","RT","A","2017",10.163,
"NOR","STUDPERTEACHER","PRY","RT","A","2018",10.095,
"NOR","STUDPERTEACHER","PRY","RT","A","2019",10.367,
"NOR","STUDPERTEACHER","PRY","RT","A","2020",10.137,
"NOR","STUDPERTEACHER","TRY","RT","A","2013",10.067,
"NOR","STUDPERTEACHER","TRY","RT","A","2014",10.176,
"NOR","STUDPERTEACHER","TRY","RT","A","2015",10.466,
"NOR","STUDPERTEACHER","TRY","RT","A","2016",9.555,
"NOR","STUDPERTEACHER","TRY","RT","A","2017",8.974,
"NOR","STUDPERTEACHER","TRY","RT","A","2018",9.354,
"NOR","STUDPERTEACHER","TRY","RT","A","2019",9.113,
"NOR","STUDPERTEACHER","TRY","RT","A","2020",9.211,
"NOR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",11.406,
"NOR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",11.127,
"NOR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",12.617,
"NOR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",11.952,
"NOR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",11.32,
"NOR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",11.008,
"NOR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",9.612,
"NOR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",9.142,
"NOR","STUDPERTEACHER","SRY","RT","A","2013",10.121,
"NOR","STUDPERTEACHER","SRY","RT","A","2014",10.064,
"NOR","STUDPERTEACHER","SRY","RT","A","2015",9.949,
"NOR","STUDPERTEACHER","SRY","RT","A","2016",9.709,
"NOR","STUDPERTEACHER","SRY","RT","A","2017",9.788,
"NOR","STUDPERTEACHER","SRY","RT","A","2018",9.611,
"NOR","STUDPERTEACHER","SRY","RT","A","2019",10.264,
"NOR","STUDPERTEACHER","SRY","RT","A","2020",9.609,
"POL","STUDPERTEACHER","PRY","RT","A","2013",11.093,
"POL","STUDPERTEACHER","PRY","RT","A","2014",10.989,
"POL","STUDPERTEACHER","PRY","RT","A","2015",11.091,
"POL","STUDPERTEACHER","PRY","RT","A","2016",11.357,
"POL","STUDPERTEACHER","PRY","RT","A","2017",10.741,
"POL","STUDPERTEACHER","PRY","RT","A","2018",9.602,
"POL","STUDPERTEACHER","PRY","RT","A","2019",9.635,
"POL","STUDPERTEACHER","PRY","RT","A","2020",10.188,
"POL","STUDPERTEACHER","TRY","RT","A","2013",15.134,
"POL","STUDPERTEACHER","TRY","RT","A","2014",15.241,
"POL","STUDPERTEACHER","TRY","RT","A","2015",14.897,
"POL","STUDPERTEACHER","TRY","RT","A","2016",14.587,
"POL","STUDPERTEACHER","TRY","RT","A","2017",14.28,
"POL","STUDPERTEACHER","TRY","RT","A","2018",13.848,
"POL","STUDPERTEACHER","TRY","RT","A","2019",13.535,
"POL","STUDPERTEACHER","TRY","RT","A","2020",13.036,
"POL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2005",18.523,
"POL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2010",18.721,
"POL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2011",16.055,
"POL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2012",16.469,
"POL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",16.44,
"POL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",16.364,
"POL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",15.104,
"POL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",14.084,
"POL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",14.524,
"POL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",14.881,
"POL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",14.51,
"POL","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",12.594,
"POL","STUDPERTEACHER","SRY","RT","A","2013",10.48,
"POL","STUDPERTEACHER","SRY","RT","A","2014",10.643,
"POL","STUDPERTEACHER","SRY","RT","A","2015",9.983,
"POL","STUDPERTEACHER","SRY","RT","A","2016",9.887,
"POL","STUDPERTEACHER","SRY","RT","A","2017",9.771,
"POL","STUDPERTEACHER","SRY","RT","A","2018",10.262,
"POL","STUDPERTEACHER","SRY","RT","A","2019",10.018,
"POL","STUDPERTEACHER","SRY","RT","A","2020",11.154,
"PRT","STUDPERTEACHER","PRY","RT","A","2013",13.205,
"PRT","STUDPERTEACHER","PRY","RT","A","2014",13.959,
"PRT","STUDPERTEACHER","PRY","RT","A","2015",13.704,
"PRT","STUDPERTEACHER","PRY","RT","A","2016",13.121,
"PRT","STUDPERTEACHER","PRY","RT","A","2017",12.675,
"PRT","STUDPERTEACHER","PRY","RT","A","2018",12.421,
"PRT","STUDPERTEACHER","PRY","RT","A","2019",12.314,
"PRT","STUDPERTEACHER","PRY","RT","A","2020",12.066,
"PRT","STUDPERTEACHER","TRY","RT","A","2013",14.016,
"PRT","STUDPERTEACHER","TRY","RT","A","2014",14.422,
"PRT","STUDPERTEACHER","TRY","RT","A","2015",13.927,
"PRT","STUDPERTEACHER","TRY","RT","A","2016",14.368,
"PRT","STUDPERTEACHER","TRY","RT","A","2017",14.211,
"PRT","STUDPERTEACHER","TRY","RT","A","2018",14.297,
"PRT","STUDPERTEACHER","TRY","RT","A","2019",14.543,
"PRT","STUDPERTEACHER","TRY","RT","A","2020",14.648,
"PRT","STUDPERTEACHER","SRY","RT","A","2013",9.387,
"PRT","STUDPERTEACHER","SRY","RT","A","2014",9.504,
"PRT","STUDPERTEACHER","SRY","RT","A","2015",9.851,
"PRT","STUDPERTEACHER","SRY","RT","A","2016",9.699,
"PRT","STUDPERTEACHER","SRY","RT","A","2017",9.502,
"PRT","STUDPERTEACHER","SRY","RT","A","2018",9.21,
"PRT","STUDPERTEACHER","SRY","RT","A","2019",9.15,
"PRT","STUDPERTEACHER","SRY","RT","A","2020",8.835,
"SVK","STUDPERTEACHER","PRY","RT","A","2013",16.94,
"SVK","STUDPERTEACHER","PRY","RT","A","2014",17.156,
"SVK","STUDPERTEACHER","PRY","RT","A","2015",17.156,
"SVK","STUDPERTEACHER","PRY","RT","A","2016",17.069,
"SVK","STUDPERTEACHER","PRY","RT","A","2017",17.399,
"SVK","STUDPERTEACHER","PRY","RT","A","2018",17.524,
"SVK","STUDPERTEACHER","PRY","RT","A","2019",17.353,
"SVK","STUDPERTEACHER","PRY","RT","A","2020",17.458,
"SVK","STUDPERTEACHER","TRY","RT","A","2013",13.813,
"SVK","STUDPERTEACHER","TRY","RT","A","2014",13.707,
"SVK","STUDPERTEACHER","TRY","RT","A","2015",12.983,
"SVK","STUDPERTEACHER","TRY","RT","A","2016",12.398,
"SVK","STUDPERTEACHER","TRY","RT","A","2017",11.925,
"SVK","STUDPERTEACHER","TRY","RT","A","2018",11.426,
"SVK","STUDPERTEACHER","TRY","RT","A","2019",11.282,
"SVK","STUDPERTEACHER","TRY","RT","A","2020",11.365,
"SVK","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2005",13.587,
"SVK","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2010",12.468,
"SVK","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2011",12.359,
"SVK","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2012",12.404,
"SVK","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",12.634,
"SVK","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",12.572,
"SVK","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",12.45,
"SVK","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",12.224,
"SVK","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",11.981,
"SVK","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",11.768,
"SVK","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",11.573,
"SVK","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",11.485,
"SVK","STUDPERTEACHER","SRY","RT","A","2013",12.963,
"SVK","STUDPERTEACHER","SRY","RT","A","2014",12.917,
"SVK","STUDPERTEACHER","SRY","RT","A","2015",12.406,
"SVK","STUDPERTEACHER","SRY","RT","A","2016",12.819,
"SVK","STUDPERTEACHER","SRY","RT","A","2017",12.878,
"SVK","STUDPERTEACHER","SRY","RT","A","2018",12.928,
"SVK","STUDPERTEACHER","SRY","RT","A","2019",12.95,
"SVK","STUDPERTEACHER","SRY","RT","A","2020",13.013,
"ESP","STUDPERTEACHER","PRY","RT","A","2013",13.756,
"ESP","STUDPERTEACHER","PRY","RT","A","2014",13.544,
"ESP","STUDPERTEACHER","PRY","RT","A","2015",13.655,
"ESP","STUDPERTEACHER","PRY","RT","A","2016",13.564,
"ESP","STUDPERTEACHER","PRY","RT","A","2017",13.646,
"ESP","STUDPERTEACHER","PRY","RT","A","2018",13.607,
"ESP","STUDPERTEACHER","PRY","RT","A","2019",13.583,
"ESP","STUDPERTEACHER","PRY","RT","A","2020",13.274,
"ESP","STUDPERTEACHER","TRY","RT","A","2013",12.143,
"ESP","STUDPERTEACHER","TRY","RT","A","2014",12.876,
"ESP","STUDPERTEACHER","TRY","RT","A","2015",12.672,
"ESP","STUDPERTEACHER","TRY","RT","A","2016",12.206,
"ESP","STUDPERTEACHER","TRY","RT","A","2017",12.352,
"ESP","STUDPERTEACHER","TRY","RT","A","2018",12.296,
"ESP","STUDPERTEACHER","TRY","RT","A","2019",12.163,
"ESP","STUDPERTEACHER","TRY","RT","A","2020",12.508,
"ESP","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2005",14.141,
"ESP","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2010",12.987,
"ESP","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2011",12.799,
"ESP","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2012",13.017,
"ESP","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",12.92,
"ESP","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",13.18,
"ESP","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",13.023,
"ESP","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",12.941,
"ESP","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",12.762,
"ESP","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",12.508,
"ESP","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",12.26,
"ESP","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",12.084,
"ESP","STUDPERTEACHER","SRY","RT","A","2013",11.303,
"ESP","STUDPERTEACHER","SRY","RT","A","2014",11.528,
"ESP","STUDPERTEACHER","SRY","RT","A","2015",11.499,
"ESP","STUDPERTEACHER","SRY","RT","A","2016",11.19,
"ESP","STUDPERTEACHER","SRY","RT","A","2017",11.187,
"ESP","STUDPERTEACHER","SRY","RT","A","2018",11.158,
"ESP","STUDPERTEACHER","SRY","RT","A","2019",11.016,
"ESP","STUDPERTEACHER","SRY","RT","A","2020",10.92,
"SWE","STUDPERTEACHER","PRY","RT","A","2013",12.675,
"SWE","STUDPERTEACHER","PRY","RT","A","2014",12.739,
"SWE","STUDPERTEACHER","PRY","RT","A","2015",12.831,
"SWE","STUDPERTEACHER","PRY","RT","A","2016",13.055,
"SWE","STUDPERTEACHER","PRY","RT","A","2017",12.827,
"SWE","STUDPERTEACHER","PRY","RT","A","2018",13.646,
"SWE","STUDPERTEACHER","PRY","RT","A","2019",13.043,
"SWE","STUDPERTEACHER","PRY","RT","A","2020",13.088,
"SWE","STUDPERTEACHER","TRY","RT","A","2013",11.024,
"SWE","STUDPERTEACHER","TRY","RT","A","2014",10.693,
"SWE","STUDPERTEACHER","TRY","RT","A","2015",10.43,
"SWE","STUDPERTEACHER","TRY","RT","A","2016",10.384,
"SWE","STUDPERTEACHER","TRY","RT","A","2017",10.27,
"SWE","STUDPERTEACHER","TRY","RT","A","2018",10.142,
"SWE","STUDPERTEACHER","TRY","RT","A","2019",10.001,
"SWE","STUDPERTEACHER","TRY","RT","A","2020",9.878,
"SWE","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2013",6.048,
"SWE","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",5.492,
"SWE","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2015",6.105,
"SWE","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2016",6.025,
"SWE","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",5.962,
"SWE","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",5.901,
"SWE","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",13.69,
"SWE","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",13.75,
"SWE","STUDPERTEACHER","SRY","RT","A","2013",12.429,
"SWE","STUDPERTEACHER","SRY","RT","A","2014",13.093,
"SWE","STUDPERTEACHER","SRY","RT","A","2015",13.409,
"SWE","STUDPERTEACHER","SRY","RT","A","2016",13.082,
"SWE","STUDPERTEACHER","SRY","RT","A","2017",12.789,
"SWE","STUDPERTEACHER","SRY","RT","A","2018",12.32,
"SWE","STUDPERTEACHER","SRY","RT","A","2019",12.11,
"SWE","STUDPERTEACHER","SRY","RT","A","2020",12.252,
"CHE","STUDPERTEACHER","PRY","RT","A","2017",15.299,
"CHE","STUDPERTEACHER","PRY","RT","A","2018",15.223,
"CHE","STUDPERTEACHER","PRY","RT","A","2019",15.101,
"CHE","STUDPERTEACHER","PRY","RT","A","2020",15.097,
"CHE","STUDPERTEACHER","TRY","RT","A","2017",14.857,
"CHE","STUDPERTEACHER","TRY","RT","A","2018",13.117,
"CHE","STUDPERTEACHER","TRY","RT","A","2019",13.936,
"CHE","STUDPERTEACHER","TRY","RT","A","2020",14.203,
"CHE","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",17.881,
"CHE","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2018",18.195,
"CHE","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",17.977,
"CHE","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",18.017,
"CHE","STUDPERTEACHER","SRY","RT","A","2017",11.986,
"CHE","STUDPERTEACHER","SRY","RT","A","2018",11.911,
"CHE","STUDPERTEACHER","SRY","RT","A","2019",11.884,
"CHE","STUDPERTEACHER","SRY","RT","A","2020",11.955,
"TUR","STUDPERTEACHER","PRY","RT","A","2013",19.833,
"TUR","STUDPERTEACHER","PRY","RT","A","2014",19.327,
"TUR","STUDPERTEACHER","PRY","RT","A","2015",18.405,
"TUR","STUDPERTEACHER","PRY","RT","A","2016",17.694,
"TUR","STUDPERTEACHER","PRY","RT","A","2017",16.978,
"TUR","STUDPERTEACHER","PRY","RT","A","2018",17.177,
"TUR","STUDPERTEACHER","PRY","RT","A","2019",17.515,
"TUR","STUDPERTEACHER","PRY","RT","A","2020",17.073,
"TUR","STUDPERTEACHER","TRY","RT","A","2013",21.693,
"TUR","STUDPERTEACHER","TRY","RT","A","2014",20.294,
"TUR","STUDPERTEACHER","TRY","RT","A","2015",21.892,
"TUR","STUDPERTEACHER","TRY","RT","A","2016",23.125,
"TUR","STUDPERTEACHER","TRY","RT","A","2017",25.647,
"TUR","STUDPERTEACHER","TRY","RT","A","2018",25.137,
"TUR","STUDPERTEACHER","TRY","RT","A","2019",23.219,
"TUR","STUDPERTEACHER","TRY","RT","A","2020",21.912,
"TUR","STUDPERTEACHER","SRY","RT","A","2013",17.498,
"TUR","STUDPERTEACHER","SRY","RT","A","2014",16.611,
"TUR","STUDPERTEACHER","SRY","RT","A","2015",15.448,
"TUR","STUDPERTEACHER","SRY","RT","A","2016",13.889,
"TUR","STUDPERTEACHER","SRY","RT","A","2017",14.679,
"TUR","STUDPERTEACHER","SRY","RT","A","2018",14.091,
"TUR","STUDPERTEACHER","SRY","RT","A","2019",13.365,
"TUR","STUDPERTEACHER","SRY","RT","A","2020",12.926,
"GBR","STUDPERTEACHER","PRY","RT","A","2013",20.673,
"GBR","STUDPERTEACHER","PRY","RT","A","2014",19.622,
"GBR","STUDPERTEACHER","PRY","RT","A","2015",18.358,
"GBR","STUDPERTEACHER","PRY","RT","A","2016",16.946,
"GBR","STUDPERTEACHER","PRY","RT","A","2017",16.895,
"GBR","STUDPERTEACHER","PRY","RT","A","2018",19.894,
"GBR","STUDPERTEACHER","PRY","RT","A","2019",19.881,
"GBR","STUDPERTEACHER","PRY","RT","A","2020",19.619,
"GBR","STUDPERTEACHER","TRY","RT","A","2013",17.975,
"GBR","STUDPERTEACHER","TRY","RT","A","2014",16.739,
"GBR","STUDPERTEACHER","TRY","RT","A","2015",15.887,
"GBR","STUDPERTEACHER","TRY","RT","A","2016",15.84,
"GBR","STUDPERTEACHER","TRY","RT","A","2017",15.83,
"GBR","STUDPERTEACHER","TRY","RT","A","2018",15.383,
"GBR","STUDPERTEACHER","TRY","RT","A","2019",11.442,
"GBR","STUDPERTEACHER","TRY","RT","A","2020",13.034,
"GBR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2014",17.585,
"GBR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2017",22.999,
"GBR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2019",36.698,
"GBR","STUDPERTEACHER","EARLYCHILDEDU","RT","A","2020",34.597,
"GBR","STUDPERTEACHER","SRY","RT","A","2013",18.499,
"GBR","STUDPERTEACHER","SRY","RT","A","2014",15.771,
"GBR","STUDPERTEACHER","SRY","RT","A","2015",16.281,
"GBR","STUDPERTEACHER","SRY","RT","A","2016",15.779,
"GBR","STUDPERTEACHER","SRY","RT","A","2017",16.35,
"GBR","STUDPERTEACHER","SRY","RT","A","2018",17.079,
"GBR","STUDPERTEACHER","SRY","RT","A","2019",17.3,
"GBR","STUDPERTEACHER","SRY","RT","A","2020",17.705,
"USA","STUDPERTEACHER","PRY","RT","A","2013",15.347,
"USA","STUDPERTEACHER","PRY","RT","A","2014",15.435,
"USA","STUDPERTEACHER","PRY","RT","A","2015",15.354,
"USA","STUDPERTEACHER","PRY","RT","A","2016",15.216,
"USA","STUDPERTEACHER","PRY","RT","A","2017",15.182,
"USA","STUDPERTEACHER","PRY","RT","A","2018",15.224,
"USA","STUDPERTEACHER","PRY","RT","A","2019",15.212,
"USA","STUDPERTEACHER","PRY","RT","A","2020",15.033,
"USA","STUDPERTEACHER","TRY","RT","A","2013",15.159,
"USA","STUDPERTEACHER","TRY","RT","A","2014",14.633,
"USA","STUDPERTEACHER","TRY","RT","A","2015",14.476,
"USA","STUDPERTEACHER","TRY","RT","A","2016",14.161,
"USA","STUDPERTEACHER","TRY","RT","A","2017",13.902,
"USA","STUDPERTEACHER","TRY","RT","A","2018",13.82,
"USA","STUDPERTEACHER","TRY","RT","A","2019",13.636,
"USA","STUDPERTEACHER","TRY","RT","A","2020",13.495,
"USA","STUDPERTEACHER","SRY","RT","A","2013",15.365,
"USA","STUDPERTEACHER","SRY","RT","A","2014",15.457,
"USA","STUDPERTEACHER","SRY","RT","A","2015",15.375,
"USA","STUDPERTEACHER","SRY","RT","A","2016",15.387,
"USA","STUDPERTEACHER","SRY","RT","A","2017",15.35,
"USA","STUDPERTEACHER","SRY","RT","A","2018",15.132,
"USA","STUDPERTEACHER","SRY","RT","A","2019",15.162,
"USA","STUDPERTEACHER","SRY","RT","A","2020",15.019,
"BRA","STUDPERTEACHER","PRY","RT","A","2013",25.671,
"BRA","STUDPERTEACHER","PRY","RT","A","2014",25.246,
"BRA","STUDPERTEACHER","PRY","RT","A","2015",24.791,
"BRA","STUDPERTEACHER","PRY","RT","A","2016",24.443,
"BRA","STUDPERTEACHER","PRY","RT","A","2017",24.259,
"BRA","STUDPERTEACHER","PRY","RT","A","2018",23.914,
"BRA","STUDPERTEACHER","PRY","RT","A","2019",23.94,
"BRA","STUDPERTEACHER","PRY","RT","A","2020",23.629,
"BRA","STUDPERTEACHER","TRY","RT","A","2013",22.595,
"BRA","STUDPERTEACHER","TRY","RT","A","2014",23.197,
